transaction_id,sale_date,product,product_category,customer_id,quantity,unit_price,revenue
TXN00398,2024-09-23,Lenovo ThinkPad,Laptops,CUST0516,2,1099,2198
TXN00505,2024-09-24,USB-C Cable,Accessories,CUST0799,1,19,19
TXN02003,2024-09-24,"Dell 27"" 4K Monitor",Monitors,CUST0180,1,399,399
TXN00988,2024-09-24,Samsung Galaxy S24,Smartphones,CUST0527,1,899,899
TXN02244,2024-09-24,Google Pixel 8,Smartphones,CUST0340,1,699,699
TXN00387,2024-09-24,Lenovo ThinkPad,Laptops,CUST0347,1,1099,1099
TXN01669,2024-09-24,Samsung Galaxy S24,Smartphones,CUST0279,3,899,2697
TXN01111,2024-09-24,"LG UltraWide 34""",Monitors,CUST0453,1,549,549
TXN02393,2024-09-24,Microsoft Surface Go,Tablets,CUST0457,1,449,449
TXN00426,2024-09-24,Google Pixel 8,Smartphones,CUST0751,4,699,2796
TXN01838,2024-09-24,Samsung Galaxy S24,Smartphones,CUST0086,1,899,899
TXN00586,2024-09-25,Google Pixel 8,Smartphones,CUST0532,1,699,699
TXN00301,2024-09-25,OnePlus 12,Smartphones,CUST0348,2,649,1298
TXN02274,2024-09-25,iPad Air,Tablets,CUST0435,4,599,2396
TXN01005,2024-09-25,iPhone 15 Pro,Smartphones,CUST0259,1,999,999
TXN01305,2024-09-25,Lenovo ThinkPad,Laptops,CUST0765,1,1099,1099
TXN01201,2024-09-25,Webcam HD,Accessories,CUST0704,1,79,79
TXN01962,2024-09-25,Dell XPS 13,Laptops,CUST0148,1,1299,1299
TXN01564,2024-09-25,"Dell 27"" 4K Monitor",Monitors,CUST0209,4,399,1596
TXN02468,2024-09-25,"Dell 27"" 4K Monitor",Monitors,CUST0508,1,399,399
TXN01386,2024-09-25,Dell XPS 13,Laptops,CUST0413,2,1299,2598
TXN00927,2024-09-26,HP Pavilion 15,Laptops,CUST0512,1,749,749
TXN01667,2024-09-26,iPhone 15 Pro,Smartphones,CUST0250,1,999,999
TXN01289,2024-09-26,iPad Air,Tablets,CUST0590,1,599,599
TXN00220,2024-09-26,USB-C Cable,Accessories,CUST0071,1,19,19
TXN01259,2024-09-26,Dell XPS 13,Laptops,CUST0405,1,1299,1299
TXN02075,2024-09-26,OnePlus 12,Smartphones,CUST0467,1,649,649
TXN00056,2024-09-27,"MacBook Pro 14""",Laptops,CUST0500,1,1899,1899
TXN00756,2024-09-27,Bluetooth Headphones,Accessories,CUST0445,1,149,149
TXN01871,2024-09-27,"MacBook Pro 14""",Laptops,CUST0460,1,1899,1899
TXN00772,2024-09-27,USB-C Cable,Accessories,CUST0416,2,19,38
TXN00853,2024-09-28,Samsung Tab S9,Tablets,CUST0617,1,549,549
TXN00944,2024-09-28,Lenovo ThinkPad,Laptops,CUST0160,1,1099,1099
TXN01407,2024-09-28,Bluetooth Headphones,Accessories,CUST0195,1,149,149
TXN01381,2024-09-28,Laptop Stand,Accessories,CUST0078,1,49,49
TXN01525,2024-09-28,Dell XPS 13,Laptops,CUST0378,2,1299,2598
TXN02120,2024-09-28,HP Pavilion 15,Laptops,CUST0787,2,749,1498
TXN01002,2024-09-28,Lenovo ThinkPad,Laptops,CUST0036,1,1099,1099
TXN01128,2024-09-28,Lenovo ThinkPad,Laptops,CUST0112,1,1099,1099
TXN01739,2024-09-28,Dell XPS 13,Laptops,CUST0244,1,1299,1299
TXN00531,2024-09-28,Microsoft Surface Go,Tablets,CUST0084,1,449,449
TXN01912,2024-09-28,Dell XPS 13,Laptops,CUST0380,2,1299,2598
TXN02081,2024-09-28,HP Pavilion 15,Laptops,CUST0410,3,749,2247
TXN01141,2024-10-01,Webcam HD,Accessories,CUST0509,2,79,158
TXN01138,2024-10-01,Lenovo ThinkPad,Laptops,CUST0234,3,1099,3297
TXN02063,2024-10-01,Dell XPS 13,Laptops,CUST0592,2,1299,2598
TXN00140,2024-10-01,USB-C Cable,Accessories,CUST0294,1,19,19
TXN00615,2024-10-01,"Samsung 24"" FHD",Monitors,CUST0436,1,179,179
TXN01237,2024-10-01,HP Pavilion 15,Laptops,CUST0301,3,749,2247
TXN00167,2024-10-01,iPhone 15 Pro,Smartphones,CUST0023,1,999,999
TXN00482,2024-10-01,iPhone 15 Pro,Smartphones,CUST0750,3,999,2997
TXN00661,2024-10-01,USB-C Cable,Accessories,CUST0568,2,19,38
TXN00174,2024-10-01,OnePlus 12,Smartphones,CUST0599,1,649,649
TXN02148,2024-10-01,HP Pavilion 15,Laptops,CUST0597,1,749,749
TXN01046,2024-10-01,HP Pavilion 15,Laptops,CUST0400,2,749,1498
TXN00048,2024-10-01,Dell XPS 13,Laptops,CUST0507,2,1299,2598
TXN00973,2024-10-02,"Dell 27"" 4K Monitor",Monitors,CUST0153,1,399,399
TXN02004,2024-10-02,Google Pixel 8,Smartphones,CUST0786,1,699,699
TXN01491,2024-10-02,Bluetooth Headphones,Accessories,CUST0410,1,149,149
TXN01779,2024-10-02,Google Pixel 8,Smartphones,CUST0446,2,699,1398
TXN00032,2024-10-02,Lenovo ThinkPad,Laptops,CUST0259,1,1099,1099
TXN01352,2024-10-02,Bluetooth Headphones,Accessories,CUST0149,1,149,149
TXN01732,2024-10-02,iPhone 15 Pro,Smartphones,CUST0369,2,999,1998
TXN01048,2024-10-02,Microsoft Surface Go,Tablets,CUST0485,1,449,449
TXN01805,2024-10-03,USB-C Cable,Accessories,CUST0581,1,19,19
TXN00833,2024-10-03,iPhone 15 Pro,Smartphones,CUST0649,1,999,999
TXN00245,2024-10-03,HP Pavilion 15,Laptops,CUST0548,1,749,749
TXN00561,2024-10-03,Samsung Galaxy S24,Smartphones,CUST0524,2,899,1798
TXN00759,2024-10-03,Google Pixel 8,Smartphones,CUST0195,1,699,699
TXN01891,2024-10-03,Laptop Stand,Accessories,CUST0313,2,49,98
TXN01198,2024-10-03,Lenovo ThinkPad,Laptops,CUST0338,1,1099,1099
TXN01605,2024-10-03,"Samsung 24"" FHD",Monitors,CUST0116,1,179,179
TXN01994,2024-10-03,Wireless Mouse,Accessories,CUST0117,1,29,29
TXN00291,2024-10-03,Wireless Mouse,Accessories,CUST0312,1,29,29
TXN01392,2024-10-03,Laptop Stand,Accessories,CUST0018,1,49,49
TXN00547,2024-10-04,"MacBook Pro 14""",Laptops,CUST0615,1,1899,1899
TXN01784,2024-10-04,USB-C Cable,Accessories,CUST0542,1,19,19
TXN01853,2024-10-04,Samsung Galaxy S24,Smartphones,CUST0558,1,899,899
TXN01614,2024-10-04,Wireless Mouse,Accessories,CUST0156,1,29,29
TXN00068,2024-10-04,Samsung Galaxy S24,Smartphones,CUST0204,2,899,1798
TXN01332,2024-10-04,USB-C Cable,Accessories,CUST0717,1,19,19
TXN00993,2024-10-04,Lenovo ThinkPad,Laptops,CUST0777,1,1099,1099
TXN01961,2024-10-04,OnePlus 12,Smartphones,CUST0019,1,649,649
TXN01420,2024-10-04,Samsung Galaxy S24,Smartphones,CUST0691,1,899,899
TXN01854,2024-10-05,iPhone 15 Pro,Smartphones,CUST0650,2,999,1998
TXN00154,2024-10-05,Microsoft Surface Go,Tablets,CUST0316,1,449,449
TXN00481,2024-10-05,Samsung Tab S9,Tablets,CUST0437,2,549,1098
TXN00684,2024-10-05,Samsung Tab S9,Tablets,CUST0563,2,549,1098
TXN00636,2024-10-05,Microsoft Surface Go,Tablets,CUST0389,1,449,449
TXN01612,2024-10-05,OnePlus 12,Smartphones,CUST0760,1,649,649
TXN00484,2024-10-05,Lenovo ThinkPad,Laptops,CUST0565,2,1099,2198
TXN02486,2024-10-05,iPhone 15 Pro,Smartphones,CUST0542,2,999,1998
TXN01549,2024-10-05,iPhone 15 Pro,Smartphones,CUST0625,2,999,1998
TXN00777,2024-10-05,"LG UltraWide 34""",Monitors,CUST0459,1,549,549
TXN00008,2024-10-06,"MacBook Pro 14""",Laptops,CUST0473,2,1899,3798
TXN01499,2024-10-06,iPhone 15 Pro,Smartphones,CUST0120,1,999,999
TXN02017,2024-10-06,OnePlus 12,Smartphones,CUST0725,2,649,1298
TXN01872,2024-10-06,iPhone 15 Pro,Smartphones,CUST0505,1,999,999
TXN01694,2024-10-06,Google Pixel 8,Smartphones,CUST0744,1,699,699
TXN02049,2024-10-06,Samsung Galaxy S24,Smartphones,CUST0127,1,899,899
TXN01899,2024-10-06,Lenovo ThinkPad,Laptops,CUST0501,5,1099,5495
TXN01969,2024-10-06,OnePlus 12,Smartphones,CUST0662,1,649,649
TXN00745,2024-10-06,Samsung Galaxy S24,Smartphones,CUST0660,1,899,899
TXN00029,2024-10-06,"MacBook Pro 14""",Laptops,CUST0167,1,1899,1899
TXN00695,2024-10-06,Samsung Galaxy S24,Smartphones,CUST0670,1,899,899
TXN01280,2024-10-06,Google Pixel 8,Smartphones,CUST0627,1,699,699
TXN01338,2024-10-07,"Dell 27"" 4K Monitor",Monitors,CUST0065,5,399,1995
TXN02119,2024-10-07,Google Pixel 8,Smartphones,CUST0541,1,699,699
TXN02000,2024-10-07,"Dell 27"" 4K Monitor",Monitors,CUST0476,1,399,399
TXN01925,2024-10-07,HP Pavilion 15,Laptops,CUST0185,2,749,1498
TXN01573,2024-10-07,Google Pixel 8,Smartphones,CUST0797,2,699,1398
TXN01147,2024-10-07,"LG UltraWide 34""",Monitors,CUST0239,2,549,1098
TXN00731,2024-10-07,HP Pavilion 15,Laptops,CUST0522,1,749,749
TXN01181,2024-10-07,USB-C Cable,Accessories,CUST0412,1,19,19
TXN00860,2024-10-07,iPhone 15 Pro,Smartphones,CUST0646,1,999,999
TXN00265,2024-10-07,HP Pavilion 15,Laptops,CUST0092,1,749,749
TXN00611,2024-10-07,"MacBook Pro 14""",Laptops,CUST0398,1,1899,1899
TXN00725,2024-10-08,"MacBook Pro 14""",Laptops,CUST0281,1,1899,1899
TXN01847,2024-10-08,iPhone 15 Pro,Smartphones,CUST0703,1,999,999
TXN02104,2024-10-08,Lenovo ThinkPad,Laptops,CUST0195,1,1099,1099
TXN00202,2024-10-08,Samsung Galaxy S24,Smartphones,CUST0251,1,899,899
TXN01729,2024-10-08,OnePlus 12,Smartphones,CUST0196,1,649,649
TXN00129,2024-10-08,Webcam HD,Accessories,CUST0085,1,79,79
TXN00806,2024-10-08,Google Pixel 8,Smartphones,CUST0389,2,699,1398
TXN01122,2024-10-08,iPhone 15 Pro,Smartphones,CUST0168,2,999,1998
TXN02269,2024-10-08,Wireless Mouse,Accessories,CUST0781,1,29,29
TXN00509,2024-10-08,Wireless Mouse,Accessories,CUST0688,1,29,29
TXN01475,2024-10-08,"Samsung 24"" FHD",Monitors,CUST0473,2,179,358
TXN01438,2024-10-09,Samsung Galaxy S24,Smartphones,CUST0611,1,899,899
TXN01683,2024-10-09,"LG UltraWide 34""",Monitors,CUST0113,1,549,549
TXN02464,2024-10-09,HP Pavilion 15,Laptops,CUST0203,1,749,749
TXN01867,2024-10-09,OnePlus 12,Smartphones,CUST0001,1,649,649
TXN01158,2024-10-09,USB-C Cable,Accessories,CUST0670,1,19,19
TXN01639,2024-10-10,Google Pixel 8,Smartphones,CUST0178,4,699,2796
TXN01151,2024-10-10,Dell XPS 13,Laptops,CUST0437,1,1299,1299
TXN00476,2024-10-10,HP Pavilion 15,Laptops,CUST0669,1,749,749
TXN00979,2024-10-10,Samsung Tab S9,Tablets,CUST0625,1,549,549
TXN01827,2024-10-10,Wireless Mouse,Accessories,CUST0243,2,29,58
TXN01013,2024-10-10,Samsung Galaxy S24,Smartphones,CUST0655,2,899,1798
TXN02374,2024-10-10,"Samsung 24"" FHD",Monitors,CUST0240,3,179,537
TXN00518,2024-10-10,"LG UltraWide 34""",Monitors,CUST0046,1,549,549
TXN00432,2024-10-11,Lenovo ThinkPad,Laptops,CUST0189,2,1099,2198
TXN01282,2024-10-11,Lenovo ThinkPad,Laptops,CUST0275,1,1099,1099
TXN00835,2024-10-11,Dell XPS 13,Laptops,CUST0573,1,1299,1299
TXN02490,2024-10-11,iPhone 15 Pro,Smartphones,CUST0647,3,999,2997
TXN00269,2024-10-11,"MacBook Pro 14""",Laptops,CUST0548,2,1899,3798
TXN00769,2024-10-11,Lenovo ThinkPad,Laptops,CUST0752,2,1099,2198
TXN02170,2024-10-11,Microsoft Surface Go,Tablets,CUST0074,1,449,449
TXN01240,2024-10-11,HP Pavilion 15,Laptops,CUST0751,1,749,749
TXN02132,2024-10-11,Samsung Galaxy S24,Smartphones,CUST0264,1,899,899
TXN01010,2024-10-11,iPhone 15 Pro,Smartphones,CUST0716,1,999,999
TXN02472,2024-10-11,Laptop Stand,Accessories,CUST0342,1,49,49
TXN02214,2024-10-12,Lenovo ThinkPad,Laptops,CUST0279,1,1099,1099
TXN01363,2024-10-12,Laptop Stand,Accessories,CUST0035,1,49,49
TXN02272,2024-10-12,iPad Air,Tablets,CUST0746,3,599,1797
TXN00176,2024-10-12,Samsung Galaxy S24,Smartphones,CUST0475,1,899,899
TXN00836,2024-10-12,OnePlus 12,Smartphones,CUST0250,1,649,649
TXN00627,2024-10-12,Google Pixel 8,Smartphones,CUST0754,1,699,699
TXN01647,2024-10-12,iPhone 15 Pro,Smartphones,CUST0307,1,999,999
TXN01376,2024-10-12,USB-C Cable,Accessories,CUST0034,2,19,38
TXN01125,2024-10-13,"Dell 27"" 4K Monitor",Monitors,CUST0654,2,399,798
TXN01286,2024-10-14,iPhone 15 Pro,Smartphones,CUST0044,1,999,999
TXN01761,2024-10-14,Samsung Galaxy S24,Smartphones,CUST0042,1,899,899
TXN00394,2024-10-14,Microsoft Surface Go,Tablets,CUST0736,1,449,449
TXN02243,2024-10-14,Samsung Tab S9,Tablets,CUST0289,3,549,1647
TXN00787,2024-10-14,HP Pavilion 15,Laptops,CUST0122,1,749,749
TXN01523,2024-10-15,Microsoft Surface Go,Tablets,CUST0329,1,449,449
TXN01316,2024-10-15,HP Pavilion 15,Laptops,CUST0294,1,749,749
TXN02023,2024-10-15,USB-C Cable,Accessories,CUST0333,1,19,19
TXN01482,2024-10-15,Samsung Tab S9,Tablets,CUST0458,1,549,549
TXN01886,2024-10-15,HP Pavilion 15,Laptops,CUST0420,1,749,749
TXN01334,2024-10-15,Laptop Stand,Accessories,CUST0767,2,49,98
TXN02446,2024-10-15,Webcam HD,Accessories,CUST0786,1,79,79
TXN02426,2024-10-15,iPhone 15 Pro,Smartphones,CUST0705,1,999,999
TXN01195,2024-10-15,Microsoft Surface Go,Tablets,CUST0310,2,449,898
TXN00469,2024-10-15,USB-C Cable,Accessories,CUST0169,1,19,19
TXN02128,2024-10-16,"Samsung 24"" FHD",Monitors,CUST0302,3,179,537
TXN02320,2024-10-16,Samsung Tab S9,Tablets,CUST0090,1,549,549
TXN00866,2024-10-16,"Dell 27"" 4K Monitor",Monitors,CUST0403,1,399,399
TXN00151,2024-10-17,OnePlus 12,Smartphones,CUST0146,1,649,649
TXN01998,2024-10-17,Google Pixel 8,Smartphones,CUST0506,2,699,1398
TXN01638,2024-10-17,HP Pavilion 15,Laptops,CUST0697,1,749,749
TXN00583,2024-10-17,Dell XPS 13,Laptops,CUST0516,1,1299,1299
TXN02077,2024-10-17,"Dell 27"" 4K Monitor",Monitors,CUST0650,1,399,399
TXN01803,2024-10-17,Webcam HD,Accessories,CUST0150,2,79,158
TXN01740,2024-10-17,Dell XPS 13,Laptops,CUST0782,2,1299,2598
TXN00675,2024-10-17,USB-C Cable,Accessories,CUST0644,5,19,95
TXN00326,2024-10-18,HP Pavilion 15,Laptops,CUST0249,2,749,1498
TXN00782,2024-10-18,Samsung Galaxy S24,Smartphones,CUST0642,2,899,1798
TXN00813,2024-10-18,Lenovo ThinkPad,Laptops,CUST0480,2,1099,2198
TXN00992,2024-10-18,Lenovo ThinkPad,Laptops,CUST0339,1,1099,1099
TXN01563,2024-10-18,HP Pavilion 15,Laptops,CUST0579,1,749,749
TXN00194,2024-10-19,"LG UltraWide 34""",Monitors,CUST0079,1,549,549
TXN01565,2024-10-19,OnePlus 12,Smartphones,CUST0152,1,649,649
TXN00807,2024-10-19,USB-C Cable,Accessories,CUST0276,1,19,19
TXN00492,2024-10-19,HP Pavilion 15,Laptops,CUST0659,1,749,749
TXN01148,2024-10-19,Wireless Mouse,Accessories,CUST0334,1,29,29
TXN01075,2024-10-20,USB-C Cable,Accessories,CUST0191,2,19,38
TXN01205,2024-10-20,Bluetooth Headphones,Accessories,CUST0785,1,149,149
TXN02303,2024-10-20,Wireless Mouse,Accessories,CUST0511,2,29,58
TXN00436,2024-10-20,Samsung Tab S9,Tablets,CUST0635,1,549,549
TXN00391,2024-10-20,"LG UltraWide 34""",Monitors,CUST0245,1,549,549
TXN00650,2024-10-20,Dell XPS 13,Laptops,CUST0529,1,1299,1299
TXN00852,2024-10-20,Lenovo ThinkPad,Laptops,CUST0761,2,1099,2198
TXN01210,2024-10-20,Samsung Galaxy S24,Smartphones,CUST0223,1,899,899
TXN00771,2024-10-20,OnePlus 12,Smartphones,CUST0548,2,649,1298
TXN00352,2024-10-21,Samsung Galaxy S24,Smartphones,CUST0248,1,899,899
TXN02324,2024-10-21,Bluetooth Headphones,Accessories,CUST0202,1,149,149
TXN00002,2024-10-21,USB-C Cable,Accessories,CUST0096,1,19,19
TXN00214,2024-10-21,"MacBook Pro 14""",Laptops,CUST0048,2,1899,3798
TXN00635,2024-10-21,Samsung Galaxy S24,Smartphones,CUST0526,1,899,899
TXN00621,2024-10-21,Webcam HD,Accessories,CUST0709,4,79,316
TXN00932,2024-10-21,Webcam HD,Accessories,CUST0699,1,79,79
TXN02048,2024-10-21,Bluetooth Headphones,Accessories,CUST0310,1,149,149
TXN01389,2024-10-21,iPhone 15 Pro,Smartphones,CUST0668,1,999,999
TXN02434,2024-10-21,Dell XPS 13,Laptops,CUST0362,1,1299,1299
TXN01216,2024-10-22,"MacBook Pro 14""",Laptops,CUST0602,1,1899,1899
TXN00457,2024-10-22,Microsoft Surface Go,Tablets,CUST0702,1,449,449
TXN01207,2024-10-22,HP Pavilion 15,Laptops,CUST0149,1,749,749
TXN00844,2024-10-22,Samsung Galaxy S24,Smartphones,CUST0409,1,899,899
TXN01862,2024-10-22,Lenovo ThinkPad,Laptops,CUST0136,1,1099,1099
TXN01241,2024-10-22,HP Pavilion 15,Laptops,CUST0267,1,749,749
TXN01788,2024-10-22,iPhone 15 Pro,Smartphones,CUST0069,1,999,999
TXN01654,2024-10-22,Google Pixel 8,Smartphones,CUST0497,1,699,699
TXN01106,2024-10-22,Samsung Galaxy S24,Smartphones,CUST0172,1,899,899
TXN02050,2024-10-22,Laptop Stand,Accessories,CUST0175,1,49,49
TXN02424,2024-10-22,"Dell 27"" 4K Monitor",Monitors,CUST0156,1,399,399
TXN01927,2024-10-22,Lenovo ThinkPad,Laptops,CUST0690,1,1099,1099
TXN00284,2024-10-22,USB-C Cable,Accessories,CUST0506,1,19,19
TXN01349,2024-10-23,Bluetooth Headphones,Accessories,CUST0561,2,149,298
TXN01690,2024-10-23,"Samsung 24"" FHD",Monitors,CUST0705,2,179,358
TXN01734,2024-10-23,OnePlus 12,Smartphones,CUST0632,1,649,649
TXN02175,2024-10-23,iPhone 15 Pro,Smartphones,CUST0633,2,999,1998
TXN00264,2024-10-23,Dell XPS 13,Laptops,CUST0619,2,1299,2598
TXN00892,2024-10-24,Bluetooth Headphones,Accessories,CUST0512,1,149,149
TXN00724,2024-10-24,USB-C Cable,Accessories,CUST0188,4,19,76
TXN00101,2024-10-24,OnePlus 12,Smartphones,CUST0469,3,649,1947
TXN01628,2024-10-24,Samsung Tab S9,Tablets,CUST0226,1,549,549
TXN01266,2024-10-24,USB-C Cable,Accessories,CUST0233,2,19,38
TXN01820,2024-10-24,OnePlus 12,Smartphones,CUST0162,1,649,649
TXN00580,2024-10-24,"Dell 27"" 4K Monitor",Monitors,CUST0192,1,399,399
TXN00248,2024-10-24,Microsoft Surface Go,Tablets,CUST0705,1,449,449
TXN00879,2024-10-24,Microsoft Surface Go,Tablets,CUST0619,1,449,449
TXN01042,2024-10-24,Samsung Tab S9,Tablets,CUST0300,1,549,549
TXN02083,2024-10-24,Google Pixel 8,Smartphones,CUST0364,1,699,699
TXN02190,2024-10-25,Bluetooth Headphones,Accessories,CUST0288,1,149,149
TXN00660,2024-10-25,iPhone 15 Pro,Smartphones,CUST0078,1,999,999
TXN02042,2024-10-25,Wireless Mouse,Accessories,CUST0388,1,29,29
TXN01844,2024-10-25,Dell XPS 13,Laptops,CUST0599,1,1299,1299
TXN00431,2024-10-25,Webcam HD,Accessories,CUST0618,2,79,158
TXN00386,2024-10-25,"Samsung 24"" FHD",Monitors,CUST0706,2,179,358
TXN01710,2024-10-25,Wireless Mouse,Accessories,CUST0772,1,29,29
TXN00251,2024-10-25,"LG UltraWide 34""",Monitors,CUST0032,2,549,1098
TXN00623,2024-10-25,"MacBook Pro 14""",Laptops,CUST0214,2,1899,3798
TXN01507,2024-10-25,Lenovo ThinkPad,Laptops,CUST0261,1,1099,1099
TXN00704,2024-10-25,Bluetooth Headphones,Accessories,CUST0071,1,149,149
TXN01154,2024-10-25,Samsung Galaxy S24,Smartphones,CUST0152,1,899,899
TXN01873,2024-10-25,USB-C Cable,Accessories,CUST0476,1,19,19
TXN01480,2024-10-25,Google Pixel 8,Smartphones,CUST0511,1,699,699
TXN00792,2024-10-25,iPad Air,Tablets,CUST0412,1,599,599
TXN02084,2024-10-25,USB-C Cable,Accessories,CUST0023,1,19,19
TXN01233,2024-10-26,"LG UltraWide 34""",Monitors,CUST0177,2,549,1098
TXN00507,2024-10-26,"LG UltraWide 34""",Monitors,CUST0611,1,549,549
TXN01772,2024-10-26,USB-C Cable,Accessories,CUST0248,1,19,19
TXN01758,2024-10-26,Wireless Mouse,Accessories,CUST0518,1,29,29
TXN02029,2024-10-26,HP Pavilion 15,Laptops,CUST0723,1,749,749
TXN01855,2024-10-26,Lenovo ThinkPad,Laptops,CUST0466,3,1099,3297
TXN01247,2024-10-26,iPad Air,Tablets,CUST0067,1,599,599
TXN01988,2024-10-26,"Samsung 24"" FHD",Monitors,CUST0697,2,179,358
TXN02011,2024-10-26,Laptop Stand,Accessories,CUST0641,1,49,49
TXN00062,2024-10-26,OnePlus 12,Smartphones,CUST0669,5,649,3245
TXN01287,2024-10-26,"MacBook Pro 14""",Laptops,CUST0155,1,1899,1899
TXN01187,2024-10-27,Microsoft Surface Go,Tablets,CUST0581,2,449,898
TXN01498,2024-10-27,Google Pixel 8,Smartphones,CUST0295,1,699,699
TXN01877,2024-10-27,iPhone 15 Pro,Smartphones,CUST0184,1,999,999
TXN00494,2024-10-27,Samsung Galaxy S24,Smartphones,CUST0081,1,899,899
TXN00922,2024-10-27,Google Pixel 8,Smartphones,CUST0333,2,699,1398
TXN01857,2024-10-27,Google Pixel 8,Smartphones,CUST0676,1,699,699
TXN00960,2024-10-27,iPhone 15 Pro,Smartphones,CUST0145,1,999,999
TXN01244,2024-10-27,"Samsung 24"" FHD",Monitors,CUST0640,1,179,179
TXN01552,2024-10-27,HP Pavilion 15,Laptops,CUST0448,1,749,749
TXN00403,2024-10-28,Google Pixel 8,Smartphones,CUST0769,1,699,699
TXN00805,2024-10-28,iPad Air,Tablets,CUST0243,2,599,1198
TXN02410,2024-10-28,Dell XPS 13,Laptops,CUST0743,1,1299,1299
TXN02021,2024-10-28,"Samsung 24"" FHD",Monitors,CUST0275,2,179,358
TXN00485,2024-11-01,Wireless Mouse,Accessories,CUST0597,1,29,29
TXN01956,2024-11-01,iPhone 15 Pro,Smartphones,CUST0794,1,999,999
TXN00999,2024-11-01,Samsung Galaxy S24,Smartphones,CUST0696,2,899,1798
TXN00478,2024-11-01,Samsung Galaxy S24,Smartphones,CUST0449,2,899,1798
TXN01462,2024-11-01,iPad Air,Tablets,CUST0706,1,599,599
TXN01610,2024-11-01,"Dell 27"" 4K Monitor",Monitors,CUST0717,2,399,798
TXN02025,2024-11-01,"LG UltraWide 34""",Monitors,CUST0116,2,549,1098
TXN01370,2024-11-01,HP Pavilion 15,Laptops,CUST0242,1,749,749
TXN01689,2024-11-01,iPad Air,Tablets,CUST0162,4,599,2396
TXN00885,2024-11-01,Wireless Mouse,Accessories,CUST0778,1,29,29
TXN01434,2024-11-01,"LG UltraWide 34""",Monitors,CUST0644,1,549,549
TXN00514,2024-11-01,Laptop Stand,Accessories,CUST0272,3,49,147
TXN01686,2024-11-02,Laptop Stand,Accessories,CUST0528,1,49,49
TXN00859,2024-11-02,Samsung Galaxy S24,Smartphones,CUST0083,2,899,1798
TXN02212,2024-11-02,iPhone 15 Pro,Smartphones,CUST0260,1,999,999
TXN00276,2024-11-02,Samsung Galaxy S24,Smartphones,CUST0167,2,899,1798
TXN02068,2024-11-02,Laptop Stand,Accessories,CUST0363,1,49,49
TXN02409,2024-11-02,iPad Air,Tablets,CUST0004,1,599,599
TXN00663,2024-11-02,iPad Air,Tablets,CUST0306,3,599,1797
TXN01433,2024-11-02,Samsung Tab S9,Tablets,CUST0594,2,549,1098
TXN00331,2024-11-02,Bluetooth Headphones,Accessories,CUST0692,1,149,149
TXN01630,2024-11-03,Samsung Galaxy S24,Smartphones,CUST0475,3,899,2697
TXN01062,2024-11-03,Dell XPS 13,Laptops,CUST0698,2,1299,2598
TXN01553,2024-11-03,iPhone 15 Pro,Smartphones,CUST0319,2,999,1998
TXN02090,2024-11-03,"Dell 27"" 4K Monitor",Monitors,CUST0620,1,399,399
TXN01103,2024-11-03,"Dell 27"" 4K Monitor",Monitors,CUST0272,1,399,399
TXN00707,2024-11-03,HP Pavilion 15,Laptops,CUST0079,1,749,749
TXN00170,2024-11-03,Microsoft Surface Go,Tablets,CUST0493,1,449,449
TXN01901,2024-11-03,Google Pixel 8,Smartphones,CUST0285,1,699,699
TXN01012,2024-11-04,Google Pixel 8,Smartphones,CUST0142,2,699,1398
TXN01975,2024-11-04,Wireless Mouse,Accessories,CUST0508,1,29,29
TXN00659,2024-11-04,iPhone 15 Pro,Smartphones,CUST0429,1,999,999
TXN01904,2024-11-04,Webcam HD,Accessories,CUST0266,2,79,158
TXN00242,2024-11-04,iPhone 15 Pro,Smartphones,CUST0756,1,999,999
TXN00005,2024-11-04,Dell XPS 13,Laptops,CUST0312,4,1299,5196
TXN00564,2024-11-04,Dell XPS 13,Laptops,CUST0336,2,1299,2598
TXN01256,2024-11-05,"Samsung 24"" FHD",Monitors,CUST0038,1,179,179
TXN02497,2024-11-05,Google Pixel 8,Smartphones,CUST0337,1,699,699
TXN00459,2024-11-05,Laptop Stand,Accessories,CUST0776,1,49,49
TXN01345,2024-11-05,"Dell 27"" 4K Monitor",Monitors,CUST0192,2,399,798
TXN01137,2024-11-05,Dell XPS 13,Laptops,CUST0494,1,1299,1299
TXN02254,2024-11-05,Laptop Stand,Accessories,CUST0785,1,49,49
TXN02404,2024-11-05,Samsung Galaxy S24,Smartphones,CUST0471,4,899,3596
TXN00059,2024-11-05,Bluetooth Headphones,Accessories,CUST0481,2,149,298
TXN00434,2024-11-05,Wireless Mouse,Accessories,CUST0074,1,29,29
TXN02297,2024-11-05,OnePlus 12,Smartphones,CUST0087,1,649,649
TXN01672,2024-11-05,"Samsung 24"" FHD",Monitors,CUST0002,1,179,179
TXN01213,2024-11-05,Wireless Mouse,Accessories,CUST0189,2,29,58
TXN00249,2024-11-05,Samsung Galaxy S24,Smartphones,CUST0333,1,899,899
TXN02474,2024-11-06,"Samsung 24"" FHD",Monitors,CUST0626,1,179,179
TXN01212,2024-11-06,Laptop Stand,Accessories,CUST0785,2,49,98
TXN02280,2024-11-06,OnePlus 12,Smartphones,CUST0158,1,649,649
TXN00894,2024-11-06,"MacBook Pro 14""",Laptops,CUST0013,2,1899,3798
TXN02208,2024-11-06,OnePlus 12,Smartphones,CUST0141,2,649,1298
